November 24, 2017
2017-12-01 21:15:21,155.69,24.68,21.012
2017-12-01 21:45:27,123.77,29.29,21.493
2017-12-01 22:15:21,112.35,32.61,23.364
2017-12-01 22:45:22,165.75,37.85,22.183
2017-12-01 23:15:22,50.51,39.7,23.134
2017-12-01 23:45:24,210.95,22.11,24.72

December 02, 2017
2017-12-02 00:15:23,219.17,34.48,23.722
2017-12-02 00:45:25,146.74,38.16,22.081
2017-12-02 01:15:29,153.83,36.17,22.42
2017-12-02 01:45:30,134.23,40.73,23.002
2017-12-02 02:15:27,155.24,29.0,25.494
2017-12-02 02:45:25,345.71,39.36,22.685
2017-12-02 03:15:27,123.94,39.42,22.329
2017-12-02 03:45:29,317.82,38.55,23.962
2017-12-02 04:15:32,229.31,36.56,23.026
2017-12-02 04:45:31,198.28,39.25,23.765
2017-12-02 05:15:34,216.58,38.54,22.91
2017-12-02 05:46:03,153.1,31.89,21.469
2017-12-02 06:16:04,267.44,31.04,22.163
2017-12-02 06:46:04,258.2,31.74,23.204
2017-12-02 07:16:02,135.89,37.76,23.351
2017-12-02 07:46:05,261.87,32.8,22.697
2017-12-02 08:16:04,208.72,39.84,21.179
2017-12-02 08:46:03,65.72,34.57,20.911
2017-12-02 09:16:04,308.22,39.35,21.435
2017-12-02 09:46:03,202.17,24.8,22.021
2017-12-02 10:16:11,129.61,31.27,24.077
2017-12-02 10:46:12,288.14,38.18,24.571
2017-12-02 11:16:08,62.7,28.63,20.927
2017-12-02 11:46:09,202.67,37.77,22.257
2017-12-02 12:16:09,221.44,38.26,21.359
2017-12-02 12:46:12,68.49,22.08,26.46
2017-12-02 13:16:09,272.42,19.71,20.83
2017-12-02 13:46:10,107.27,15.68,23.901
2017-12-02 14:16:09,285.63,40.21,20.876
2017-12-02 14:46:10,235.92,41.03,21.564
2017-12-02 15:16:10,89.74,36.52,25.048
2017-12-02 15:46:18,171.23,34.33,22.804
2017-12-02 16:16:18,316.46,39.24,22.544
2017-12-02 16:46:13,292.61,36.36,23.431
2017-12-02 17:16:12,316.26,38.96,23.484
2017-12-02 17:46:14,265.15,32.23,24.464
2017-12-02 18:16:16,241.96,35.35,23.672
2017-12-02 18:46:19,63.98,40.49,23.202
2017-12-02 19:16:15,116.11,32.28,23.986
